"Código","Unidade Territorial","UF","Referência","Famílias PBF (até Out/2021)","Famílias PBF (a partir de Mar/2023)","Valor repassado às famílias PBF (até Out/2021)","Valor repassado às famílias PBF (a partir de Mar/2023)","Valor do Benefício médio (até Out/2021)","Valor do Benefício médio (a partir de Mar/2023)"
"430120","ARROIO DO TIGRE","RS","2017","524","","1067467","","2037,15",""
"430120","ARROIO DO TIGRE","RS","2018","471","","999416","","2121,90",""
"430120","ARROIO DO TIGRE","RS","2019","392","","901525,00","","2299,81",""
"430120","ARROIO DO TIGRE","RS","2015","715","","1435784","","2008,09",""
"430120","ARROIO DO TIGRE","RS","2014","753","","1510919","","2006,53",""
"430120","ARROIO DO TIGRE","RS","2013","712","","1581474","","2221,17",""
"430120","ARROIO DO TIGRE","RS","2009","667","","587070,00","","880,16",""
"430130","ARROIO GRANDE","RS","2021","1029","","610068","","592,87",""
"430130","ARROIO GRANDE","RS","2011","1827","","2355308,00","","1289,17",""
"430130","ARROIO GRANDE","RS","2009","1865","","2056444,00","","1102,65",""
"430130","ARROIO GRANDE","RS","2008","1903","","1818505,00","","955,60",""
"430130","ARROIO GRANDE","RS","2010","1809","","2150763,00","","1188,92",""
"430130","ARROIO GRANDE","RS","2019","941","","1464314,00","","1556,13",""
"430130","ARROIO GRANDE","RS","2012","2032","","2925002","","1439,47",""
"430130","ARROIO GRANDE","RS","2018","1321","","1915473","","1450,02",""
"430130","ARROIO GRANDE","RS","2017","1420","","2684769","","1890,68",""
"430130","ARROIO GRANDE","RS","2020","1012","","428899,00","","423,81",""
"430130","ARROIO GRANDE","RS","2016","1440","","2594195,00","","1801,52",""
"430130","ARROIO GRANDE","RS","2014","1952","","3792362","","1942,81",""
"430130","ARROIO GRANDE","RS","2015","1785","","3325775","","1863,18",""
"430130","ARROIO GRANDE","RS","2007","1952","","1481217","","758,82",""
"430130","ARROIO GRANDE","RS","2013","1900","","3568444","","1878,13",""
"430140","ARVOREZINHA","RS","2013","449","","703828","","1567,55",""
"430140","ARVOREZINHA","RS","2011","460","","529242,00","","1150,53",""
"430140","ARVOREZINHA","RS","2016","360","","605875,00","","1682,99",""
"430140","ARVOREZINHA","RS","2015","398","","673695","","1692,70",""
"430140","ARVOREZINHA","RS","2014","444","","724706","","1632,22",""
"430140","ARVOREZINHA","RS","2009","474","","361688,00","","763,05",""
"430140","ARVOREZINHA","RS","2012","481","","655446","","1362,67",""
"430140","ARVOREZINHA","RS","2021","418","","365927","","875,42",""
"430140","ARVOREZINHA","RS","2010","487","","436563,00","","896,43",""
"430140","ARVOREZINHA","RS","2019","285","","561344,00","","1969,63",""
"430140","ARVOREZINHA","RS","2017","340","","585225","","1721,25",""
"430140","ARVOREZINHA","RS","2020","347","","175176,00","","504,83",""
"430140","ARVOREZINHA","RS","2007","375","","246303","","656,81",""
"430140","ARVOREZINHA","RS","2018","328","","579304","","1766,17",""
"430140","ARVOREZINHA","RS","2008","356","","288098,00","","809,26",""
"430150","AUGUSTO PESTANA","RS","2014","264","","425575","","1612,03",""
"430150","AUGUSTO PESTANA","RS","2008","398","","366010,00","","919,62",""
"430150","AUGUSTO PESTANA","RS","2019","122","","265048,00","","2172,52",""
"430150","AUGUSTO PESTANA","RS","2018","141","","271197","","1923,38",""
"430150","AUGUSTO PESTANA","RS","2017","152","","291987","","1920,97",""
"430150","AUGUSTO PESTANA","RS","2016","189","","360308,00","","1906,39",""
"430150","AUGUSTO PESTANA","RS","2015","248","","400309","","1614,15",""
"430150","AUGUSTO PESTANA","RS","2020","143","","85449,00","","597,55",""
"430150","AUGUSTO PESTANA","RS","2013","259","","397776","","1535,81",""
"430150","AUGUSTO PESTANA","RS","2007","383","","293018","","765,06",""
"430150","AUGUSTO PESTANA","RS","2009","354","","384375,00","","1085,81",""
"430150","AUGUSTO PESTANA","RS","2011","328","","420698,00","","1282,62",""
"430150","AUGUSTO PESTANA","RS","2012","312","","419686","","1345,15",""
"430150","AUGUSTO PESTANA","RS","2010","367","","369864,00","","1007,80",""
"430150","AUGUSTO PESTANA","RS","2021","151","","135903","","900,02",""
"430155","ÁUREA","RS","2021","43","","30395","","706,86",""
"430155","ÁUREA","RS","2007","170","","120303","","707,66",""
"430155","ÁUREA","RS","2011","79","","112286,00","","1421,34",""
"430155","ÁUREA","RS","2009","167","","143079,00","","856,76",""
"430155","ÁUREA","RS","2019","35","","64441,00","","1841,17",""
"430155","ÁUREA","RS","2012","88","","112026","","1273,02",""
"430155","ÁUREA","RS","2008","156","","114988,00","","737,10",""
"430155","ÁUREA","RS","2013","69","","118950","","1723,91",""
"430155","ÁUREA","RS","2014","87","","131885","","1515,92",""
"430155","ÁUREA","RS","2015","95","","180685","","1901,95",""
"430155","ÁUREA","RS","2016","77","","137047,00","","1779,83",""
"430155","ÁUREA","RS","2017","56","","106365","","1899,38",""
"430155","ÁUREA","RS","2018","49","","89804","","1832,73",""
"430155","ÁUREA","RS","2020","43","","17909,00","","416,49",""
"430155","ÁUREA","RS","2010","140","","146459,00","","1046,14",""
"430160","BAGÉ","RS","2009","6842","","6563192,00","","959,25",""
"430160","BAGÉ","RS","2011","7784","","10020806,00","","1287,36",""
"430160","BAGÉ","RS","2021","8124","","8255498","","1016,19",""
"430160","BAGÉ","RS","2008","5277","","5151008,00","","976,12",""
"430160","BAGÉ","RS","2007","5894","","4577322","","776,61",""
"430160","BAGÉ","RS","2016","7486","","13535891,00","","1808,16",""
"430160","BAGÉ","RS","2017","7187","","11955458","","1663,48",""
"430160","BAGÉ","RS","2018","7335","","12411806","","1692,13",""
"430160","BAGÉ","RS","2020","8296","","5044974,00","","608,12",""
"430160","BAGÉ","RS","2019","6966","","13867929,00","","1990,80",""
"430160","BAGÉ","RS","2010","7846","","8716503,00","","1110,95",""
"430160","BAGÉ","RS","2014","8488","","17353972","","2044,53",""
"430160","BAGÉ","RS","2015","8111","","15821858","","1950,67",""
"430160","BAGÉ","RS","2012","8410","","12411854","","1475,84",""
"430160","BAGÉ","RS","2013","8013","","16064152","","2004,76",""
"430163","BALNEÁRIO PINHAL","RS","2021","986","","1440015","","1460,46",""
"430163","BALNEÁRIO PINHAL","RS","2008","330","","322234,00","","976,47",""
"430163","BALNEÁRIO PINHAL","RS","2011","595","","771669,00","","1296,92",""
"430163","BALNEÁRIO PINHAL","RS","2007","341","","271604","","796,49",""
"430163","BALNEÁRIO PINHAL","RS","2010","627","","724265,00","","1155,13",""
"430163","BALNEÁRIO PINHAL","RS","2009","723","","554093,00","","766,38",""
"430163","BALNEÁRIO PINHAL","RS","2015","887","","1738734","","1960,24",""
"430163","BALNEÁRIO PINHAL","RS","2020","978","","879333,00","","899,11",""
"430163","BALNEÁRIO PINHAL","RS","2019","974","","2548529,00","","2616,56",""
"430163","BALNEÁRIO PINHAL","RS","2018","1026","","2462987","","2400,57",""
"430163","BALNEÁRIO PINHAL","RS","2014","835","","1647959","","1973,60",""
"430163","BALNEÁRIO PINHAL","RS","2013","829","","1416048","","1708,14",""
"430163","BALNEÁRIO PINHAL","RS","2017","979","","2226105","","2273,86",""
"430163","BALNEÁRIO PINHAL","RS","2012","696","","1031328","","1481,79",""
"430163","BALNEÁRIO PINHAL","RS","2016","901","","2021485,00","","2243,60",""
"430165","BARÃO","RS","2015","40","","66086","","1652,15",""
"430165","BARÃO","RS","2019","15","","28732,00","","1915,47",""
"430165","BARÃO","RS","2018","16","","28602","","1787,63",""
"430165","BARÃO","RS","2016","28","","44298,00","","1582,07",""
"430165","BARÃO","RS","2020","15","","9153,00","","610,20",""
"430165","BARÃO","RS","2021","20","","19155","","957,75",""
"430165","BARÃO","RS","2013","50","","73572","","1471,44",""
"430165","BARÃO","RS","2017","21","","39382","","1875,33",""
"430165","BARÃO","RS","2014","44","","79248","","1801,09",""
"430165","BARÃO","RS","2012","56","","64932","","1159,50",""
"430165","BARÃO","RS","2009","87","","66847,00","","768,36",""
"430165","BARÃO","RS","2007","88","","54017","","613,83",""
"430165","BARÃO","RS","2010","57","","58684,00","","1029,54",""
"430165","BARÃO","RS","2008","77","","58392,00","","758,34",""
"430165","BARÃO","RS","2011","47","","52525,00","","1117,55",""
"430170","BARÃO DE COTEGIPE","RS","2009","162","","164517,00","","1015,54",""
"430170","BARÃO DE COTEGIPE","RS","2021","111","","101313","","912,73",""
"430170","BARÃO DE COTEGIPE","RS","2007","194","","144672","","745,73",""
"430170","BARÃO DE COTEGIPE","RS","2012","235","","324156","","1379,39",""
"430170","BARÃO DE COTEGIPE","RS","2019","99","","199193,00","","2012,05",""
"430170","BARÃO DE COTEGIPE","RS","2018","112","","204080","","1822,14",""
"430170","BARÃO DE COTEGIPE","RS","2013","212","","324106","","1528,80",""
"430170","BARÃO DE COTEGIPE","RS","2017","121","","178588","","1475,93",""
"430170","BARÃO DE COTEGIPE","RS","2011","213","","253289,00","","1189,15",""
"430170","BARÃO DE COTEGIPE","RS","2016","100","","216561,00","","2165,61",""
"430170","BARÃO DE COTEGIPE","RS","2015","135","","266318","","1972,73",""
"430170","BARÃO DE COTEGIPE","RS","2014","180","","299118","","1661,77",""
"430170","BARÃO DE COTEGIPE","RS","2020","107","","66677,00","","623,15",""
"430170","BARÃO DE COTEGIPE","RS","2010","190","","185457,00","","976,09",""
"430170","BARÃO DE COTEGIPE","RS","2008","172","","165004,00","","959,33",""
"430175","BARÃO DO TRIUNFO","RS","2012","559","","900728","","1611,32",""
"430175","BARÃO DO TRIUNFO","RS","2021","364","","291624","","801,16",""
"430175","BARÃO DO TRIUNFO","RS","2014","518","","1006007","","1942,10",""
"430175","BARÃO DO TRIUNFO","RS","2008","468","","409476,00","","874,95",""
"430175","BARÃO DO TRIUNFO","RS","2010","562","","651871,00","","1159,91",""
"430175","BARÃO DO TRIUNFO","RS","2013","564","","1010900","","1792,38",""
"430175","BARÃO DO TRIUNFO","RS","2015","473","","958786","","2027,03",""
"430175","BARÃO DO TRIUNFO","RS","2016","374","","802014,00","","2144,42",""
"430175","BARÃO DO TRIUNFO","RS","2017","398","","704326","","1769,66",""
"430175","BARÃO DO TRIUNFO","RS","2018","347","","704536","","2030,36",""
"430175","BARÃO DO TRIUNFO","RS","2019","307","","629728,00","","2051,23",""
"430175","BARÃO DO TRIUNFO","RS","2020","341","","175764,00","","515,44",""
"430175","BARÃO DO TRIUNFO","RS","2007","445","","307579","","691,19",""
"430175","BARÃO DO TRIUNFO","RS","2011","565","","767627,00","","1358,63",""
"430175","BARÃO DO TRIUNFO","RS","2009","582","","513025,00","","881,49",""
"430180","BARRACÃO","RS","2009","544","","541486,00","","995,38",""
"430180","BARRACÃO","RS","2008","471","","442008,00","","938,45",""
"430180","BARRACÃO","RS","2021","354","","254835","","719,87",""
"430180","BARRACÃO","RS","2007","466","","345319","","741,03",""
"430180","BARRACÃO","RS","2013","518","","875920","","1690,97",""
"430180","BARRACÃO","RS","2011","531","","668385,00","","1258,73",""
"430180","BARRACÃO","RS","2020","350","","173318,00","","495,19",""
"430180","BARRACÃO","RS","2010","537","","598023,00","","1113,64",""
"430180","BARRACÃO","RS","2018","336","","582630","","1734,02",""
"430180","BARRACÃO","RS","2012","560","","798218","","1425,39",""
"430180","BARRACÃO","RS","2017","361","","563019","","1559,61",""
"430180","BARRACÃO","RS","2019","302","","556423,00","","1842,46",""
"430180","BARRACÃO","RS","2016","360","","561023,00","","1558,40",""
"430180","BARRACÃO","RS","2015","420","","678743","","1616,05",""
"430180","BARRACÃO","RS","2014","471","","765056","","1624,32",""
"430185","BARRA DO GUARITA","RS","2009","218","","207696,00","","952,73",""
"430185","BARRA DO GUARITA","RS","2011","216","","276934,00","","1282,10",""
"430185","BARRA DO GUARITA","RS","2012","190","","276734","","1456,49",""
"430185","BARRA DO GUARITA","RS","2013","192","","255234","","1329,34",""
"430185","BARRA DO GUARITA","RS","2014","151","","242498","","1605,95",""
"430185","BARRA DO GUARITA","RS","2015","128","","218800","","1709,38",""
"430185","BARRA DO GUARITA","RS","2016","115","","217098,00","","1887,81",""
"430185","BARRA DO GUARITA","RS","2017","131","","212267","","1620,36",""
"430185","BARRA DO GUARITA","RS","2018","138","","235019","","1703,04",""
"430185","BARRA DO GUARITA","RS","2019","92","","192382,00","","2091,11",""
"430185","BARRA DO GUARITA","RS","2020","111","","74415,00","","670,41",""
"430185","BARRA DO GUARITA","RS","2010","232","","246410,00","","1062,11",""
"430185","BARRA DO GUARITA","RS","2007","183","","168732","","922,03",""
"430185","BARRA DO GUARITA","RS","2008","195","","174814,00","","896,48",""
"430185","BARRA DO GUARITA","RS","2021","112","","119818","","1069,80",""
"430187","BARRA DO QUARAÍ","RS","2021","321","","334260","","1041,31",""
"430187","BARRA DO QUARAÍ","RS","2008","239","","240762,00","","1007,37",""
"430187","BARRA DO QUARAÍ","RS","2015","276","","480532","","1741,06",""
"430187","BARRA DO QUARAÍ","RS","2019","226","","493961,00","","2185,67",""
"430187","BARRA DO QUARAÍ","RS","2018","240","","470713","","1961,30",""
"430187","BARRA DO QUARAÍ","RS","2017","250","","446324","","1785,30",""
"430187","BARRA DO QUARAÍ","RS","2016","245","","444509,00","","1814,32",""
"430187","BARRA DO QUARAÍ","RS","2007","268","","213896","","798,12",""
"430187","BARRA DO QUARAÍ","RS","2020","261","","181353,00","","694,84",""
"430187","BARRA DO QUARAÍ","RS","2013","366","","588704","","1608,48",""
"430187","BARRA DO QUARAÍ","RS","2014","290","","487974","","1682,67",""
"430187","BARRA DO QUARAÍ","RS","2010","360","","387303,00","","1075,84",""
"430187","BARRA DO QUARAÍ","RS","2011","352","","456287,00","","1296,27",""
"430187","BARRA DO QUARAÍ","RS","2009","322","","273782,00","","850,25",""
"430187","BARRA DO QUARAÍ","RS","2012","368","","542924","","1475,34",""
"430190","BARRA DO RIBEIRO","RS","2007","704","","462671","","657,20",""
"430190","BARRA DO RIBEIRO","RS","2009","734","","648986,00","","884,18",""
"430190","BARRA DO RIBEIRO","RS","2012","905","","1354196","","1496,35",""
"430190","BARRA DO RIBEIRO","RS","2021","687","","729847","","1062,37",""
"430190","BARRA DO RIBEIRO","RS","2011","750","","836595,00","","1115,46",""
"430190","BARRA DO RIBEIRO","RS","2008","625","","565942,00","","905,51",""
"430190","BARRA DO RIBEIRO","RS","2015","902","","1897546","","2103,71",""
"430190","BARRA DO RIBEIRO","RS","2013","990","","1855364","","1874,11",""
"430190","BARRA DO RIBEIRO","RS","2014","958","","1974547","","2061,11",""
"430190","BARRA DO RIBEIRO","RS","2016","760","","1769380,00","","2328,13",""
"430190","BARRA DO RIBEIRO","RS","2017","674","","1432603","","2125,52",""
"430190","BARRA DO RIBEIRO","RS","2018","648","","1317160","","2032,65",""
"430190","BARRA DO RIBEIRO","RS","2019","530","","1197984,00","","2260,35",""
"430190","BARRA DO RIBEIRO","RS","2020","612","","409142,00","","668,53",""
"430190","BARRA DO RIBEIRO","RS","2010","660","","663210,00","","1004,86",""
"430192","BARRA DO RIO AZUL","RS","2016","21","","56990,00","","2713,81",""
"430192","BARRA DO RIO AZUL","RS","2020","12","","5917,00","","493,08",""
"430192","BARRA DO RIO AZUL","RS","2019","9","","20913,00","","2323,67",""
"430192","BARRA DO RIO AZUL","RS","2013","45","","79508","","1766,84",""
"430192","BARRA DO RIO AZUL","RS","2018","17","","27947","","1643,94",""
"430192","BARRA DO RIO AZUL","RS","2014","41","","66211","","1614,90",""
"430192","BARRA DO RIO AZUL","RS","2015","40","","61776","","1544,40",""
"430192","BARRA DO RIO AZUL","RS","2017","15","","29344","","1956,27",""
"430192","BARRA DO RIO AZUL","RS","2009","42","","48620,00","","1157,62",""
"430192","BARRA DO RIO AZUL","RS","2010","45","","42995,00","","955,44",""
"430192","BARRA DO RIO AZUL","RS","2007","49","","55723","","1137,20",""
"430192","BARRA DO RIO AZUL","RS","2011","45","","54830,00","","1218,44",""
"430192","BARRA DO RIO AZUL","RS","2008","50","","43794,00","","875,88",""
"430192","BARRA DO RIO AZUL","RS","2012","51","","77310","","1515,88",""
"430192","BARRA DO RIO AZUL","RS","2021","11","","11788","","1071,64",""
"430195","BARRA FUNDA","RS","2008","17","","19252,00","","1132,47",""
"430195","BARRA FUNDA","RS","2012","22","","32122","","1460,09",""
"430195","BARRA FUNDA","RS","2018","11","","16704","","1518,55",""
"430195","BARRA FUNDA","RS","2019","7","","18189,00","","2598,43",""
"430195","BARRA FUNDA","RS","2020","8","","5063,00","","632,88",""
"430195","BARRA FUNDA","RS","2021","11","","10247","","931,55",""
"430195","BARRA FUNDA","RS","2014","22","","30458","","1384,45",""
"430195","BARRA FUNDA","RS","2016","14","","18836,00","","1345,43",""
"430195","BARRA FUNDA","RS","2015","12","","24387","","2032,25",""
"430195","BARRA FUNDA","RS","2017","11","","18815","","1710,45",""
"430195","BARRA FUNDA","RS","2013","18","","29788","","1654,89",""
"430195","BARRA FUNDA","RS","2010","27","","23487,00","","869,89",""
"430195","BARRA FUNDA","RS","2011","24","","25413,00","","1058,88",""
"430195","BARRA FUNDA","RS","2007","23","","17896","","778,09",""
"430195","BARRA FUNDA","RS","2009","20","","18775,00","","938,75",""
"430200","BARROS CASSAL","RS","2009","891","","730527,00","","819,90",""
"430200","BARROS CASSAL","RS","2021","499","","308010","","617,25",""
"430200","BARROS CASSAL","RS","2012","893","","1180534","","1321,99",""
"430200","BARROS CASSAL","RS","2010","956","","835185,00","","873,62",""
"430200","BARROS CASSAL","RS","2007","816","","564289","","691,53",""
"430200","BARROS CASSAL","RS","2016","587","","997900,00","","1700,00",""
"430200","BARROS CASSAL","RS","2015","686","","1095610","","1597,10",""
"430200","BARROS CASSAL","RS","2014","739","","1128885","","1527,58",""
"430200","BARROS CASSAL","RS","2013","830","","1097106","","1321,81",""
"430200","BARROS CASSAL","RS","2019","476","","798821,00","","1678,20",""
"430200","BARROS CASSAL","RS","2011","910","","1036976,00","","1139,53",""
"430200","BARROS CASSAL","RS","2008","811","","653910,00","","806,30",""
"430200","BARROS CASSAL","RS","2020","505","","218342,00","","432,36",""
"430200","BARROS CASSAL","RS","2018","504","","820554","","1628,08",""
"430200","BARROS CASSAL","RS","2017","552","","839628","","1521,07",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2016","292","","768211,00","","2630,86",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2018","300","","774686","","2582,29",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2019","306","","812614,00","","2655,60",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2020","321","","293770,00","","915,17",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2008","194","","229680,00","","1183,92",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2013","280","","609702","","2177,51",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2014","259","","631703","","2439,01",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2015","284","","644954","","2270,96",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2017","313","","739851","","2363,74",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2009","251","","272024,00","","1083,76",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2011","232","","335496,00","","1446,10",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2021","337","","542621","","1610,15",""
"430205","BENJAMIN CONSTANT DO SUL","RS","2012","263","","433832","","1649,55",""
