id;Ano;totalBeneficiarios;valorTotalRepassado;valorMedioRepassado
430235;2009;58.0;38690,00;667,07
430235;2010;74.0;54799,00;740,53
430235;2011;65.0;66066,00;1016,40
430235;2012;91.0;98762;1085,30
430235;2013;107.0;144232;1347,96
430235;2014;95.0;171291;1803,06
430235;2015;87.0;165238;1899,29
430235;2016;83.0;172962,00;2083,88
430235;2017;79.0;173491;2196,09
430235;2018;76.0;168878;2222,08
430235;2019;61.0;140135,00;2297,30
430235;2020;75.0;69751,00;930,01
430235;2021;96.0;125128;1303,42
430237;2007;210.0;189275;901,31
430237;2008;189.0;191290,00;1012,12
430237;2009;178.0;189897,00;1066,84
430237;2010;195.0;211765,00;1085,97
430237;2011;210.0;235933,00;1123,49
430237;2012;217.0;335750;1547,24
430237;2013;208.0;429148;2063,21
430237;2014;214.0;463905;2167,78
430237;2015;207.0;460559;2224,92
430237;2016;208.0;505685,00;2431,18
430237;2017;241.0;527430;2188,51
430237;2018;228.0;571741;2507,64
430237;2019;194.0;532912,00;2746,97
430237;2020;221.0;200304,00;906,35
430237;2021;216.0;352278;1630,92
430240;2007;238.0;164970;693,15
430240;2008;187.0;144046,00;770,30
430240;2009;200.0;146205,00;731,03
430240;2010;209.0;177226,00;847,97
430240;2011;197.0;230220,00;1168,63
430240;2012;241.0;315280;1308,22
430240;2013;279.0;404854;1451,09
430240;2014;292.0;530588;1817,08
430240;2015;308.0;552536;1793,95
430240;2016;317.0;694153,00;2189,76
430240;2017;382.0;776327;2032,27
430240;2018;381.0;900409;2363,28
430240;2019;301.0;754278,00;2505,91
430240;2020;330.0;296687,00;899,05
430240;2021;321.0;440712;1372,93
430245;2007;340.0;214334;630,39
430245;2008;360.0;262560,00;729,33
430245;2009;359.0;327846,00;913,22
430245;2010;385.0;411668,00;1069,27
430245;2011;388.0;522400,00;1346,39
430245;2012;393.0;604760;1538,83
430245;2013;425.0;665490;1565,86
430245;2014;400.0;719572;1798,93
430245;2015;405.0;700507;1729,65
430245;2016;346.0;662440,00;1914,57
430245;2017;379.0;622173;1641,62
430245;2018;377.0;663868;1760,92
430245;2019;318.0;608156,00;1912,44
430245;2020;342.0;160706,00;469,90
430245;2021;377.0;283844;752,90
430250;2007;703.0;522194;742,81
430250;2008;701.0;589970,00;841,61
430250;2009;800.0;696297,00;870,37
430250;2010;740.0;777892,00;1051,21
430250;2011;699.0;857348,00;1226,54
430250;2012;750.0;998864;1331,82
430250;2013;732.0;1096210;1497,55
430250;2014;655.0;1017243;1553,04
430250;2015;536.0;873709;1630,05
430250;2016;364.0;595469,00;1635,90
430250;2017;313.0;417175;1332,83
430250;2018;250.0;354605;1418,42
430250;2019;187.0;261790,00;1399,95
430250;2020;204.0;75687,00;371,01
430250;2021;228.0;106804;468,44
430258;2007;46.0;34694;754,22
430258;2008;37.0;34042,00;920,05
430258;2009;52.0;43726,00;840,88
430258;2010;37.0;36522,00;987,08
430258;2011;51.0;58512,00;1147,29
430258;2012;60.0;78470;1307,83
430258;2013;58.0;82250;1418,10
430258;2014;51.0;83790;1642,94
430258;2015;51.0;84250;1651,96
430258;2016;50.0;87236,00;1744,72
430258;2017;50.0;92549;1850,98
430258;2018;44.0;100162;2276,41
430258;2019;43.0;96184,00;2236,84
430258;2020;50.0;32338,00;646,76
430258;2021;48.0;47841;996,69
430260;2007;343.0;300809;876,99
430260;2008;321.0;345412,00;1076,05
430260;2009;338.0;377067,00;1115,58
430260;2010;346.0;401028,00;1159,04
430260;2011;353.0;467144,00;1323,35
430260;2012;339.0;537638;1585,95
430260;2013;343.0;618076;1801,97
430260;2014;308.0;666900;2165,26
430260;2015;316.0;629870;1993,26
430260;2016;292.0;640279,00;2192,74
430260;2017;270.0;563758;2087,99
430260;2018;277.0;572535;2066,91
430260;2019;246.0;586725,00;2385,06
430260;2020;277.0;197546,00;713,16
430260;2021;290.0;390333;1345,98
430265;2007;151.0;101967;675,28
430265;2008;134.0;116082,00;866,28
430265;2009;155.0;142465,00;919,13
430265;2010;177.0;164774,00;930,93
430265;2011;151.0;185555,00;1228,84
430265;2012;148.0;194944;1317,19
430265;2013;119.0;180776;1519,13
430265;2014;110.0;154894;1408,13
430265;2015;82.0;145343;1772,48
430265;2016;69.0;122487,00;1775,17
430265;2017;58.0;121106;2088,03
430265;2018;61.0;116175;1904,51
430265;2019;51.0;101396,00;1988,16
430265;2020;54.0;34370,00;636,48
430265;2021;67.0;71511;1067,33
430270;2007;1266.0;1078239;851,69
430270;2008;798.0;1035552,00;1297,68
430270;2009;1382.0;1230581,00;890,43
430270;2010;1320.0;1514341,00;1147,23
430270;2011;1319.0;1728190,00;1310,23
430270;2012;1427.0;2098636;1470,66
430270;2013;1469.0;2528914;1721,52
430270;2014;1415.0;2786988;1969,60
430270;2015;1601.0;3008832;1879,35
430270;2016;1465.0;3422422,00;2336,12
430270;2017;1487.0;3162275;2126,61
430270;2018;1469.0;3347639;2278,86
430270;2019;1329.0;2956390,00;2224,52
430270;2020;1472.0;893987,00;607,33
430270;2021;1614.0;1648849;1021,59
430280;2007;2132.0;1796054;842,43
430280;2008;2378.0;1967440,00;827,35
430280;2009;2264.0;2133215,00;942,23
430280;2010;2278.0;2307259,00;1012,84
430280;2011;2339.0;2814583,00;1203,33
430280;2012;2374.0;3149994;1326,87
430280;2013;2430.0;3279288;1349,50
430280;2014;2322.0;3671469;1581,17
430280;2015;2308.0;3554883;1540,24
430280;2016;2081.0;3617069,00;1738,14
430280;2017;1986.0;3485889;1755,23
430280;2018;1838.0;3338287;1816,26
430280;2019;1733.0;3185952,00;1838,40
430280;2020;1807.0;950202,00;525,85
430280;2021;1980.0;1530107;772,78
430290;2007;989.0;789009;797,78
430290;2008;891.0;836358,00;938,67
430290;2009;1211.0;1058294,00;873,90
430290;2010;1240.0;1315784,00;1061,12
430290;2011;1226.0;1449125,00;1181,99
430290;2012;1301.0;1895206;1456,73
430290;2013;1393.0;2884224;2070,51
430290;2014;1510.0;3412173;2259,72
430290;2015;1446.0;3478851;2405,84
430290;2016;1431.0;3699223,00;2585,06
430290;2017;1513.0;3836358;2535,60
430290;2018;1394.0;3615313;2593,48
430290;2019;1333.0;3553980,00;2666,15
430290;2020;1404.0;1115547,00;794,55
430290;2021;1388.0;1926987;1388,32
430300;2007;4363.0;2996398;686,77
430300;2008;3842.0;3340074,00;869,36
430300;2009;4310.0;3598042,00;834,81
430300;2010;3918.0;3796140,00;968,90
430300;2011;3920.0;4611593,00;1176,43
430300;2012;4182.0;5718376;1367,38
430300;2013;4172.0;6248210;1497,65
430300;2014;3827.0;6461680;1688,45
430300;2015;4379.0;6927548;1581,99
430300;2016;3908.0;7470777,00;1911,66
430300;2017;3885.0;7252415;1866,77
430300;2018;3957.0;7670281;1938,41
430300;2019;3778.0;8038251,00;2127,65
430300;2020;4230.0;2548220,00;602,42
430300;2021;4692.0;4901912;1044,74
430310;2007;2921.0;2678952;917,14
430310;2008;2563.0;2782374,00;1085,59
430310;2009;3553.0;3303924,00;929,90
430310;2010;3366.0;3488939,00;1036,52
430310;2011;2885.0;3758134,00;1302,65
430310;2012;2498.0;3905598;1563,49
430310;2013;2397.0;3947664;1646,92
430310;2014;2107.0;3668128;1740,92
430310;2015;1973.0;3901490;1977,44
430310;2016;2291.0;4136571,00;1805,57
430310;2017;2306.0;4660918;2021,21
430310;2018;3073.0;5526412;1798,38
430310;2019;2631.0;6258751,00;2378,85
430310;2020;3413.0;2320885,00;680,01
430310;2021;3905.0;4769354;1221,35
430320;2007;349.0;290240;831,63
430320;2008;323.0;352764,00;1092,15
430320;2009;373.0;384922,00;1031,96
430320;2010;399.0;463326,00;1161,22
430320;2011;394.0;535925,00;1360,22
430320;2012;384.0;609402;1586,98
430320;2013;369.0;607238;1645,63
430320;2014;343.0;637445;1858,44
430320;2015;346.0;658947;1904,47
430320;2016;311.0;678827,00;2182,72
430320;2017;307.0;631712;2057,69
430320;2018;302.0;622054;2059,78
430320;2019;283.0;645324,00;2280,30
430320;2020;306.0;200843,00;656,35
430320;2021;350.0;351402;1004,01
430330;2007;536.0;423593;790,29
430330;2008;471.0;464480,00;986,16
430330;2009;496.0;522944,00;1054,32
430330;2010;460.0;518760,00;1127,74
430330;2011;382.0;513488,00;1344,21
430330;2012;360.0;511650;1421,25
430330;2013;353.0;540844;1532,14
430330;2014;344.0;536225;1558,79
430330;2015;302.0;475213;1573,55
430330;2016;250.0;431809,00;1727,24
430330;2017;234.0;379141;1620,26
430330;2018;219.0;394118;1799,63
430330;2019;186.0;365764,00;1966,47
430330;2020;211.0;117669,00;557,67
430330;2021;222.0;206471;930,05
430340;2007;287.0;190911;665,20
430340;2008;262.0;221098,00;843,89
430340;2009;294.0;251372,00;855,01
430340;2010;300.0;279915,00;933,05
430340;2011;265.0;320250,00;1208,49
430340;2012;288.0;357942;1242,85
430340;2013;268.0;385520;1438,51
430340;2014;278.0;408419;1469,13
430340;2015;270.0;411609;1524,48
430340;2016;233.0;399967,00;1716,60
430340;2017;231.0;356292;1542,39
430340;2018;222.0;375752;1692,58
430340;2019;208.0;371739,00;1787,21
430340;2020;227.0;122149,00;538,10
430340;2021;241.0;235450;976,97
430350;2007;2915.0;2126046;729,35
430350;2008;3059.0;2469930,00;807,43
430350;2009;3261.0;2924754,00;896,89
430350;2010;3291.0;3253458,00;988,59
430350;2011;3165.0;4006666,00;1265,93
430350;2012;3188.0;4459902;1398,97
430350;2013;3144.0;4612218;1466,99
430350;2014;2978.0;4569391;1534,38
430350;2015;3015.0;4648390;1541,75
430350;2016;2806.0;4394300,00;1566,04
430350;2017;2727.0;4172667;1530,13
430350;2018;2670.0;4907818;1838,13
430350;2019;2624.0;5459673,00;2080,67
430350;2020;3218.0;1903722,00;591,59
430350;2021;3956.0;4301744;1087,40
430355;2007;43.0;28521;663,28
430355;2008;20.0;21488,00;1074,40
430355;2009;32.0;22753,00;711,03
430355;2010;41.0;35918,00;876,05
430355;2011;41.0;46978,00;1145,80
430355;2012;47.0;62374;1327,11
430355;2013;46.0;69028;1500,61
430355;2014;38.0;64365;1693,82
430355;2015;34.0;49695;1461,62
430355;2016;33.0;60578,00;1835,70
430355;2017;30.0;52962;1765,40
430355;2018;29.0;52563;1812,52
430355;2019;21.0;48465,00;2307,86
430355;2020;24.0;17917,00;746,54
430355;2021;26.0;21797;838,35
430360;2007;420.0;330288;786,40
430360;2008;381.0;367046,00;963,38
430360;2009;510.0;464161,00;910,12
430360;2010;512.0;538282,00;1051,33
430360;2011;530.0;685568,00;1293,52
430360;2012;513.0;803504;1566,28
430360;2013;466.0;878268;1884,70
430360;2014;347.0;779924;2247,62
430360;2015;356.0;619093;1739,03
430360;2016;299.0;599608,00;2005,38
430360;2017;263.0;490504;1865,03
430360;2018;272.0;488325;1795,31
430360;2019;243.0;477250,00;1963,99
430360;2020;253.0;147975,00;584,88
430360;2021;267.0;252999;947,56
430367;2007;80.0;55365;692,06
430367;2008;82.0;58766,00;716,66
430367;2009;76.0;66247,00;871,67
430367;2010;82.0;71570,00;872,80
430367;2011;71.0;84565,00;1191,06
430367;2012;77.0;112388;1459,58
430367;2013;65.0;127836;1966,71
430367;2014;49.0;93224;1902,53
430367;2015;53.0;92546;1746,15
430367;2016;50.0;93910,00;1878,20
430367;2017;73.0;119193;1632,78
430367;2018;76.0;123488;1624,84
430367;2019;75.0;156395,00;2085,27
430367;2020;70.0;48268,00;689,54
430367;2021;68.0;71163;1046,51
430370;2007;250.0;172603;690,41
430370;2008;193.0;167534,00;868,05
430370;2009;232.0;195636,00;843,26
430370;2010;239.0;242345,00;1014,00
430370;2011;228.0;279035,00;1223,84
430370;2012;222.0;288394;1299,07
430370;2013;213.0;287198;1348,35
430370;2014;196.0;296815;1514,36
430370;2015;184.0;287999;1565,21
430370;2016;120.0;221143,00;1842,86
430370;2017;111.0;166090;1496,31
430370;2018;89.0;143127;1608,17
430370;2019;66.0;122931,00;1862,59
430370;2020;74.0;36295,00;490,47
430370;2021;78.0;65288;837,03
430380;2007;210.0;147308;701,47
430380;2008;163.0;155524,00;954,13
430380;2009;223.0;191491,00;858,70
430380;2010;245.0;239462,00;977,40
430380;2011;228.0;282668,00;1239,77
430380;2012;222.0;305774;1377,36
430380;2013;202.0;326442;1616,05
430380;2014;208.0;341531;1641,98
430380;2015;202.0;332997;1648,50
430380;2016;196.0;307593,00;1569,35
430380;2017;172.0;263712;1533,21
430380;2018;135.0;242824;1798,70
430380;2019;123.0;207342,00;1685,71
430380;2020;147.0;64690,00;440,07
430380;2021;152.0;117128;770,58
430390;2007;1088.0;854234;785,14
430390;2008;979.0;985104,00;1006,23
430390;2009;1685.0;1314386,00;780,05
430390;2010;1647.0;1582797,00;961,02
430390;2011;1572.0;1999127,00;1271,71
430390;2012;1489.0;2244640;1507,48
430390;2013;1308.0;2318146;1772,28
430390;2014;1036.0;2061844;1990,20
430390;2015;839.0;1703579;2030,49
430390;2016;506.0;1055586,00;2086,14
430390;2017;291.0;572255;1966,51
430390;2018;338.0;453955;1343,06
430390;2019;292.0;422606,00;1447,28
430390;2020;424.0;202496,00;477,58
430390;2021;600.0;438546;730,91
430400;2007;530.0;473214;892,86
430400;2008;538.0;537180,00;998,48
430400;2009;534.0;589469,00;1103,87
430400;2010;530.0;610013,00;1150,97
430400;2011;580.0;692553,00;1194,06
430400;2012;624.0;856704;1372,92
430400;2013;612.0;870634;1422,60
430400;2014;608.0;924329;1520,28
430400;2015;574.0;861295;1500,51
430400;2016;531.0;847362,00;1595,79
430400;2017;545.0;822895;1509,90
430400;2018;605.0;941602;1556,37
430400;2019;525.0;946655,00;1803,15
430400;2020;533.0;307738,00;577,37
430400;2021;538.0;401715;746,68
430410;2007;278.0;234384;843,11
430410;2008;263.0;249252,00;947,73
430410;2009;296.0;283476,00;957,69
430410;2010;305.0;298751,00;979,51
430410;2011;296.0;357301,00;1207,10
430410;2012;279.0;399726;1432,71
430410;2013;256.0;396688;1549,56
430410;2014;253.0;407644;1611,24
430410;2015;244.0;412306;1689,78
430410;2016;231.0;435079,00;1883,46
430410;2017;259.0;450549;1739,57
430410;2018;230.0;508015;2208,76
430410;2019;204.0;445012,00;2181,43
430410;2020;225.0;135090,00;600,40
430410;2021;220.0;221404;1006,38
430420;2007;2174.0;1553925;714,78
430420;2008;1875.0;1652546,00;881,36
430420;2009;1766.0;1685560,00;954,45
430420;2010;1560.0;1498865,00;960,81
430420;2011;1641.0;1876181,00;1143,32
430420;2012;1723.0;2348750;1363,17
430420;2013;1626.0;2570842;1581,08
430420;2014;1465.0;2525533;1723,91
430420;2015;1724.0;2638086;1530,21
430420;2016;1465.0;2631123,00;1795,99
430420;2017;1239.0;2132667;1721,28
430420;2018;1126.0;1859829;1651,71
430420;2019;1025.0;1752207,00;1709,47
430420;2020;1190.0;626132,00;526,16
430420;2021;1272.0;991590;779,55
430430;2007;291.0;172332;592,21
430430;2008;264.0;211142,00;799,78
430430;2009;283.0;249635,00;882,10
430430;2010;263.0;240108,00;912,96
430430;2011;250.0;269301,00;1077,20
430430;2012;266.0;308178;1158,56
430430;2013;265.0;318176;1200,66
430430;2014;250.0;335639;1342,56
430430;2015;225.0;335413;1490,72
430430;2016;173.0;311006,00;1797,72
430430;2017;134.0;214564;1601,22
430430;2018;121.0;190499;1574,37
430430;2019;97.0;170978,00;1762,66
430430;2020;104.0;55881,00;537,32
430430;2021;108.0;88529;819,71
430435;2007;528.0;452938;857,84
430435;2008;484.0;507430,00;1048,41
430435;2009;769.0;656681,00;853,94
430435;2010;831.0;956732,00;1151,30
430435;2011;826.0;1060749,00;1284,20
430435;2012;824.0;1274152;1546,30
430435;2013;736.0;1499274;2037,06
430435;2014;665.0;1309313;1968,89
430435;2015;663.0;1206585;1819,89
430435;2016;611.0;1094571,00;1791,44
430435;2017;528.0;929490;1760,40
430435;2018;610.0;1027829;1684,97
430435;2019;537.0;1134131,00;2111,98
430435;2020;642.0;384093,00;598,28
430435;2021;628.0;666229;1060,87
430440;2007;1107.0;897451;810,71
430440;2008;1079.0;1029526,00;954,15
430440;2009;1096.0;1068327,00;974,75
430440;2010;1416.0;1357169,00;958,45
430440;2011;1453.0;1980171,00;1362,82
430440;2012;1506.0;2364424;1570,00
430440;2013;1592.0;2778276;1745,15
430440;2014;1720.0;3375266;1962,36
430440;2015;1570.0;3229084;2056,74
430440;2016;1468.0;3096789,00;2109,53
430440;2017;1481.0;2868285;1936,72
430440;2018;1620.0;3100661;1913,99
430440;2019;1424.0;3299995,00;2317,41
430440;2020;1523.0;1313496,00;862,44
430440;2021;1515.0;2024231;1336,13
430450;2007;3727.0;2616866;702,14
430450;2008;3748.0;3037666,00;810,48
430450;2009;3820.0;3367736,00;881,61
430450;2010;3716.0;3656115,00;983,88
430450;2011;3709.0;4345473,00;1171,60
430450;2012;3949.0;5116532;1295,65
430450;2013;3978.0;5328032;1339,37
430450;2014;3473.0;5091852;1466,12
430450;2015;3403.0;4896703;1438,94
430450;2016;2937.0;4603912,00;1567,56
430450;2017;2804.0;3900147;1390,92
430450;2018;3216.0;4638739;1442,39
430450;2019;2998.0;4950487,00;1651,26
430450;2020;3175.0;1389941,00;437,78
430450;2021;3411.0;2028796;594,78
430460;2007;9405.0;7828508;832,38
430460;2008;8123.0;8247740,00;1015,36
430460;2009;9615.0;8853155,00;920,76
430460;2010;7299.0;7300025,00;1000,14
430460;2011;8523.0;9707441,00;1138,97
430460;2012;9648.0;13709620;1420,98
430460;2013;11633.0;17383450;1494,32
430460;2014;10876.0;20357898;1871,82
430460;2015;11355.0;19791332;1742,96
430460;2016;9045.0;17773506,00;1965,01
430460;2017;8977.0;16450480;1832,51
430460;2018;9983.0;19708037;1974,16
430460;2019;8973.0;20490778,00;2283,60
430460;2020;11039.0;7346624,00;665,52
430460;2021;11508.0;13808026;1199,86
430461;2007;72.0;54087;751,21
430461;2008;65.0;64986,00;999,78
430461;2009;86.0;75322,00;875,84
430461;2010;90.0;95122,00;1056,91
430461;2011;80.0;107761,00;1347,01
430461;2012;69.0;101170;1466,23
430461;2013;74.0;100726;1361,16
430461;2014;75.0;109558;1460,77
430461;2015;69.0;108907;1578,36
430461;2016;67.0;122880,00;1834,03
430461;2017;57.0;96558;1694,00
430461;2018;54.0;95720;1772,59
430461;2019;39.0;84636,00;2170,15
430461;2020;42.0;22074,00;525,57
430461;2021;42.0;37740;898,57
430462;2007;122.0;81681;669,52
430462;2008;124.0;89802,00;724,21
430462;2009;132.0;102409,00;775,83
430462;2010;98.0;87169,00;889,48
430462;2011;96.0;102573,00;1068,47
430462;2012;98.0;127752;1303,59
430462;2013;122.0;165190;1354,02
430462;2014;125.0;208550;1668,40
430462;2015;66.0;160833;2436,86
430462;2016;58.0;113253,00;1952,64
430462;2017;55.0;107700;1958,18
430462;2018;60.0;131023;2183,72
430462;2019;57.0;153266,00;2688,88
430462;2020;68.0;51448,00;756,59
430462;2021;74.0;90260;1219,73
430463;2007;1024.0;865739;845,45
430463;2008;1136.0;1204574,00;1060,36
430463;2009;1627.0;1602773,00;985,11
430463;2010;1858.0;1977780,00;1064,47
430463;2011;1788.0;2511244,00;1404,50
430463;2012;1796.0;2899356;1614,34
430463;2013;1739.0;3276456;1884,10
430463;2014;1900.0;3825079;2013,20
430463;2015;1857.0;3894885;2097,41
430463;2016;1874.0;4175731,00;2228,24
430463;2017;1932.0;4187865;2167,63
430463;2018;1973.0;4560190;2311,30
430463;2019;1472.0;3946864,00;2681,29
430463;2020;1913.0;1233323,00;644,71
430463;2021;1930.0;2264922;1173,53
430465;2007;206.0;171674;833,37
430465;2008;200.0;207476,00;1037,38
430465;2009;286.0;239987,00;839,12
430465;2010;307.0;321523,00;1047,31
430465;2011;305.0;381027,00;1249,27
430465;2012;341.0;432844;1269,34
430465;2013;382.0;530484;1388,70
430465;2014;411.0;700738;1704,96
430465;2015;337.0;655888;1946,26
430465;2016;316.0;506338,00;1602,34
430465;2017;277.0;471837;1703,38
430465;2018;259.0;442699;1709,26
430465;2019;224.0;414967,00;1852,53
430465;2020;236.0;123417,00;522,95
430465;2021;259.0;187126;722,49
430466;2007;1611.0;1262601;783,74
430466;2008;1387.0;1360009,00;980,54
430466;2009;2264.0;1705568,00;753,34
430466;2010;1851.0;1907873,00;1030,73
430466;2011;1629.0;1977093,00;1213,69
430466;2012;1503.0;2127312;1415,38
430466;2013;1702.0;2328100;1367,86
430466;2014;1756.0;3032545;1726,96
430466;2015;1850.0;3293337;1780,18
430466;2016;1795.0;3478069,00;1937,64
430466;2017;1800.0;3409468;1894,15
430466;2018;1775.0;3356360;1890,91
430466;2019;1615.0;3248978,00;2011,75
430466;2020;1825.0;957210,00;524,50
430466;2021;1981.0;1646325;831,06
430467;2007;119.0;67725;569,12
430467;2008;113.0;78740,00;696,81
430467;2009;131.0;90779,00;692,97
430467;2010;141.0;111645,00;791,81
430467;2011;193.0;176483,00;914,42
430467;2012;229.0;342034;1493,60
430467;2013;215.0;424038;1972,27
430467;2014;213.0;465453;2185,23
430467;2015;207.0;418937;2023,85
430467;2016;197.0;381777,00;1937,95
430467;2017;209.0;360278;1723,82
430467;2018;189.0;412194;2180,92
430467;2019;169.0;390398,00;2310,05
430467;2020;178.0;130484,00;733,06
430467;2021;183.0;207167;1132,06
430468;2007;415.0;318178;766,69
430468;2008;407.0;354206,00;870,29
430468;2009;645.0;573740,00;889,52
430468;2010;707.0;760241,00;1075,31
430468;2011;646.0;853372,00;1321,01
430468;2012;675.0;944348;1399,03
430468;2013;613.0;894112;1458,58
430468;2014;552.0;877889;1590,38
430468;2015;614.0;962037;1566,84
430468;2016;547.0;1122827,00;2052,70
430468;2017;625.0;1199662;1919,46
430468;2018;619.0;1309595;2115,66
430468;2019;513.0;1331942,00;2596,38
430468;2020;594.0;471490,00;793,75
430468;2021;591.0;854412;1445,71
430469;2007;47.0;22742;483,87
430469;2008;33.0;22202,00;672,79
430469;2009;33.0;24079,00;729,67
430469;2010;19.0;16590,00;873,16
430469;2011;17.0;21863,00;1286,06
430469;2012;15.0;21700;1446,67
430469;2013;15.0;28800;1920,00
430469;2014;20.0;27889;1394,45
430469;2015;17.0;33998;1999,88
430469;2016;18.0;26112,00;1450,67
430469;2017;18.0;29686;1649,22
