id_empreendimento,data_inicio,data_fim,finalidade,atividade,modalidade,produto,variedade,cesta_safra,zoneamento,unidade_medida,unidade_medida_previsao_producao,consorcio,cedula_mae,id_tipo_cultura
21254280372002,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,em po,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11250900000002,1984-01-01,,comercializacao,agricola,estocagem,arroz,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11256720370002,2015-01-01,,comercializacao,agricola,estocagem,soja,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21255580074002,2014-01-01,,comercializacao,pecuario(a),estocagem,ovinos,carne,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
21254280125002,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,doce de,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11257100381002,2015-01-01,,comercializacao,agricola,estocagem,trigo,pao,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11254720000002,1984-01-01,,comercializacao,agricola,estocagem,mamona,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11252890000002,2021-07-22,,comercializacao,agricola,estocagem,crotalaria,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,quantidade,nao consorciado,0,
11257100382002,2015-01-01,,comercializacao,agricola,estocagem,trigo,melhorador,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11257280289002,2015-01-01,,comercializacao,agricola,estocagem,uva,vinho,ano civil / ano de exploracao,nao zoneado,litro,litro,nao consorciado,0,
11256720000002,1984-01-01,,comercializacao,agricola,estocagem,soja,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11251580000002,1984-01-01,,comercializacao,agricola,estocagem,cafe,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11257100380002,2015-01-01,,comercializacao,agricola,estocagem,trigo,domestico,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21255460074002,2014-01-01,2018-12-31,comercializacao,pecuario(a),estocagem,outros animais,carne,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
11250640370002,1984-01-01,,comercializacao,agricola,estocagem,amendoim,semente,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
21254280203002,2015-01-01,,comercializacao,pecuario(a),estocagem,leite,manteiga sem sal,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11254140280002,2015-01-01,,comercializacao,agricola,estocagem,laranja,suco de,ano civil / ano de exploracao,nao zoneado,litro,litro,nao consorciado,0,
11257280324002,2015-01-01,,comercializacao,agricola,estocagem,uva,mosto,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11255300378002,2022-02-24,,comercializacao,agricola,estocagem,oliva (azeitona),oleo,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
11250580000002,1984-01-01,,comercializacao,agricola,estocagem,alho,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
21251020073002,2015-01-01,,comercializacao,pecuario(a),estocagem,aves,carcaca (meia/qualquer tipo) congelada,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251260000002,2020-03-02,,comercializacao,agricola,estocagem,beterraba,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11257280121002,1984-01-01,,comercializacao,agricola,estocagem,uva,derivados,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11256720156002,2015-01-01,,comercializacao,agricola,estocagem,soja,farelo,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11257100157002,2015-01-01,,comercializacao,agricola,estocagem,trigo,farinha,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11256740370002,2015-01-01,,comercializacao,agricola,estocagem,sorgo,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11253560370002,2015-01-01,,comercializacao,agricola,estocagem,feijao,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21251020074002,2014-01-01,,comercializacao,pecuario(a),estocagem,aves,carne,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
11254100000002,1984-01-01,,comercializacao,agricola,estocagem,juta,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250020000002,2021-12-14,,comercializacao,agricola,estocagem,abacate,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,quantidade,nao consorciado,0,3
11254660019002,2015-01-01,,comercializacao,agricola,estocagem,madeira,acacia negra,ano civil / ano de exploracao,nao zoneado,metro cubico,tonelada,nao consorciado,0,
11256720379002,2015-01-01,,comercializacao,agricola,estocagem,soja,em graos,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21250060205002,2014-01-01,,comercializacao,pecuario(a),estocagem,abelha,mel,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,3
21255780393002,2015-01-01,,comercializacao,pecuario(a),estocagem,piscicultura (cultivo de peixes),file de tilapia,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11251000000002,1984-01-01,,comercializacao,agricola,estocagem,aveia,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11250640373002,2015-01-01,,comercializacao,agricola,estocagem,amendoim,em casca,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11250900377002,2015-01-01,,comercializacao,agricola,estocagem,arroz,semente agulhinha,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11250160000002,2019-08-05,,comercializacao,agricola,estocagem,acai,nao se aplica,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,
11253760370002,2015-01-01,,comercializacao,agricola,estocagem,girassol,semente,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
21606340332002,2013-08-07,,comercializacao,pecuario(a),aquicultura,ra,aquisicao,ano civil / ano de exploracao,nao zoneado,quilograma,tonelada,nao consorciado,0,3
22607570333002,2013-08-07,,custeio,pecuario(a),aquicultura,girinos,manutencao/aquisicao,ano civil / ano de exploracao,nao zoneado,mil unidades,unidade,nao consorciado,0,3
11600570332002,2013-08-07,,comercializacao,agricola,aquicultura,algas,aquisicao,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21607595332002,2013-08-07,,comercializacao,pecuario(a),aquicultura,mexilhoes,aquisicao,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
22607510336002,2013-08-07,2015-10-22,custeio,pecuario(a),aquicultura,ostreicultura (cultivo de ostras),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,metro cubico,mil unidades,nao consorciado,0,3
23607565338002,2013-08-07,,investimento,pecuario(a),aquicultura,frigorifico,melhoramento das exploracoes,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22605780343002,2014-01-01,2020-06-30,custeio,pecuario(a),aquicultura,piscicultura (cultivo de peixes),criacao de peixes em tanques escavados,ano civil / ano de exploracao,nao zoneado,hectare (lamina d'agua),quilograma,nao consorciado,0,3
23607535332002,2014-01-01,,investimento,pecuario(a),aquicultura,embarcacao pequena (ate 20 a/b),aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607635338002,2013-08-07,,investimento,pecuario(a),aquicultura,unidade de beneficiamento ou processamento,melhoramento das exploracoes,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22607460333002,2013-08-07,,custeio,pecuario(a),aquicultura,armacao para barco de pesca,manutencao/aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607590332002,2013-08-07,,investimento,pecuario(a),aquicultura,mesa para filetagem,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607525332002,2013-08-07,,investimento,pecuario(a),aquicultura,descamadora de peixe,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607580332002,2013-08-07,,investimento,pecuario(a),aquicultura,matrizes e reprodutores,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22607495340002,2013-08-07,,custeio,pecuario(a),aquicultura,carcinicultura (cultivo de camarao e lagosta),producao de larvas e crias,ano civil / ano de exploracao,nao zoneado,metro cubico de tanque,mil unidades,nao consorciado,0,3
23607550332002,2013-08-07,,investimento,pecuario(a),aquicultura,esteira,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607530332002,2013-08-07,,investimento,pecuario(a),aquicultura,descascador de camarao e lagosta,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
12607640336002,2013-08-07,,custeio,agricola,aquicultura,algicultura (cultivo de algas),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,tonelada,nao consorciado,0,3
23607490332002,2013-08-07,,investimento,pecuario(a),aquicultura,caminhoes frigorificos,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607630338002,2013-08-07,,investimento,pecuario(a),aquicultura,tanques redes,melhoramento das exploracoes,ano civil / ano de exploracao,nao zoneado,metro cubico,unidade,nao consorciado,0,3
22605780342002,2014-01-01,2020-03-26,custeio,pecuario(a),aquicultura,piscicultura (cultivo de peixes),criacao de peixes em tanques-redes e/ou sistema fluxo continuo (raceway),ano civil / ano de exploracao,nao zoneado,metro cubico de tanque,quilograma,nao consorciado,0,3
22607645336002,2013-08-07,,custeio,pecuario(a),aquicultura,malacocultura (cultivo e criacao de moluscos),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,tonelada,nao consorciado,0,3
22607495336002,2013-08-07,,custeio,pecuario(a),aquicultura,carcinicultura (cultivo de camarao e lagosta),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,quilograma,nao consorciado,0,3
23607560332002,2013-08-07,,investimento,pecuario(a),aquicultura,evisceradora,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607465332002,2013-08-07,,investimento,pecuario(a),aquicultura,aerador,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22607520336002,2013-08-07,,custeio,pecuario(a),aquicultura,ranicultura (cultivo de ra),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,quilograma,nao consorciado,0,3
22607515336002,2013-08-07,2018-04-09,custeio,pecuario(a),aquicultura,piscicultura (cultivo de peixe),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,quilograma,nao consorciado,0,3
23607555332002,2013-08-07,,investimento,pecuario(a),aquicultura,estufa,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
13607535332002,2014-01-01,,investimento,agricola,aquicultura,embarcacao pequena (ate 20 a/b),aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607600332002,2013-08-07,,investimento,pecuario(a),aquicultura,motobomba,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22607470333002,2013-08-07,2015-11-24,custeio,pecuario(a),aquicultura,alevinos,manutencao/aquisicao,ano civil / ano de exploracao,nao zoneado,metro quadrado,unidade,nao consorciado,0,3
21607575332002,2013-08-07,,comercializacao,pecuario(a),aquicultura,mariscos,aquisicao,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
23607680332002,2013-08-07,,investimento,pecuario(a),aquicultura,despolpador de pescado,aquisicao,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
22607512336002,2015-01-01,2017-01-31,custeio,pecuario(a),aquicultura,ostreicultura,manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,unidade,nao consorciado,0,
22607500336002,2013-08-07,,custeio,pecuario(a),aquicultura,maricultura (cultivo de marisco),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,quilograma,nao consorciado,0,3
21607485332002,2013-08-07,,comercializacao,pecuario(a),aquicultura,camarao e lagosta,aquisicao,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
21605780332002,2013-08-07,,comercializacao,pecuario(a),aquicultura,piscicultura (cultivo de peixes),aquisicao,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
23607625000002,2020-12-15,,investimento,pecuario(a),aquicultura,tanques escavados,nao se aplica,ano civil / ano de exploracao,nao zoneado,quantidade,quantidade,nao consorciado,0,
23607475337002,2013-08-07,,investimento,pecuario(a),aquicultura,alimentador de peixe,maquinas e equipamentos,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607675338002,2013-08-07,2021-08-12,investimento,pecuario(a),aquicultura,deposito para racoes,melhoramento das exploracoes,ano civil / ano de exploracao,nao zoneado,unidade,unidade,nao consorciado,0,3
23607625338002,2013-08-07,2020-12-31,investimento,pecuario(a),aquicultura,tanques escavados,melhoramento das exploracoes,ano civil / ano de exploracao,nao zoneado,hectare,unidade,nao consorciado,0,3
22607505336002,2013-08-07,,custeio,pecuario(a),aquicultura,mitilicultura (cultivo de mexilhao),manutencao/criacao,ano civil / ano de exploracao,nao zoneado,hectare,quilograma,nao consorciado,0,3
11205880000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),pessego,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21200060205002,2013-02-01,,comercializacao,pecuario(a),fee (ex-lec),abelha,mel,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21206760281002,2010-01-01,,comercializacao,pecuario(a),fee (ex-lec),suinos,suinocultura,ano civil / ano de exploracao,nao zoneado,cabeca,unidade,nao consorciado,0,3
11204800000002,2009-07-31,,comercializacao,agricola,fee (ex-lec),manga,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21204120327002,2013-02-01,,comercializacao,pecuario(a),fee (ex-lec),la,ovinos,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11205120000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),morango,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11204920000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),maracuja,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11203780000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),goiaba,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11200040000002,2009-07-31,,comercializacao,agricola,fee (ex-lec),abacaxi,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21204280118002,2013-02-01,2018-06-30,comercializacao,pecuario(a),fee (ex-lec),leite,de cabra,ano civil / ano de exploracao,nao zoneado,quilograma,unidade,nao consorciado,0,3
11200320000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),acerola,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11206940181002,2013-02-01,,comercializacao,agricola,fee (ex-lec),tomate,industrial,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11201160000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),banana,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11204700000002,2013-02-01,,comercializacao,agricola,fee (ex-lec),mamao,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11204620000002,2004-07-01,,comercializacao,agricola,fee (ex-lec),maca,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21231020074002,1984-01-01,,comercializacao,pecuario(a),desconto (npr e dr),aves,carne,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11233680000002,1984-01-01,,comercializacao,agricola,desconto (npr e dr),fumo,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11232200000002,1984-01-01,,comercializacao,agricola,desconto (npr e dr),cebola,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21234120000002,1984-01-01,,comercializacao,pecuario(a),desconto (npr e dr),la,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
21234280372002,2015-01-01,,comercializacao,pecuario(a),desconto (npr e dr),leite,em po,ano civil / ano de exploracao,nao zoneado,quilograma,quilograma,nao consorciado,0,
11235120000002,1984-01-01,,comercializacao,agricola,desconto (npr e dr),morango,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,3
11233580000002,2019-11-26,,comercializacao,agricola,desconto (npr e dr),figo,nao se aplica,ano civil / ano de exploracao,nao zoneado,tonelada,unidade,nao consorciado,0,
