2001;PARÁ;Cédulas - 1a. família;5,00;493,00
2001;PARÁ;Cédulas - em polímero;10,00;59,00
2001;PARÁ;Cédulas - 1a. família;10,00;2.472,00
2001;PARÁ;Cédulas - 1a. família;50,00;1.487,00
2001;PARÁ;Cédulas - 1a. família;100,00;16,00
2001;PARAÍBA;Cédulas - 1a. família;1,00;3,00
2001;PARAÍBA;Cédulas - 1a. família;5,00;78,00
2001;PARAÍBA;Cédulas - em polímero;10,00;18,00
2001;PARAÍBA;Cédulas - 1a. família;10,00;574,00
2001;PARAÍBA;Cédulas - 1a. família;50,00;439,00
2001;PARAÍBA;Cédulas - 1a. família;100,00;7,00
2001;PARANÁ;Cédulas - 1a. família;1,00;26,00
2001;PARANÁ;Cédulas - 1a. família;5,00;843,00
2001;PARANÁ;Cédulas - em polímero;10,00;108,00
2001;PARANÁ;Cédulas - 1a. família;10,00;8.261,00
2001;PARANÁ;Cédulas - 1a. família;50,00;8.922,00
2001;PARANÁ;Cédulas - 1a. família;100,00;113,00
2001;PERNAMBUCO;Cédulas - 1a. família;1,00;180,00
2001;PERNAMBUCO;Cédulas - 1a. família;5,00;3.811,00
2001;PERNAMBUCO;Cédulas - em polímero;10,00;342,00
2001;PERNAMBUCO;Cédulas - 1a. família;10,00;6.900,00
2001;PERNAMBUCO;Cédulas - 1a. família;50,00;3.999,00
2001;PERNAMBUCO;Cédulas - 1a. família;100,00;32,00
2001;PIAUÍ;Cédulas - 1a. família;1,00;1,00
2001;PIAUÍ;Cédulas - 1a. família;5,00;135,00
2001;PIAUÍ;Cédulas - em polímero;10,00;42,00
