id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4302253,2016,12602.0,1050.1666666666667,106,8.833333333333334
4302253,2017,4569.0,380.75,44,3.6666666666666665
4302253,2018,6894.0,574.5,62,5.166666666666667
4302253,2019,12329.0,1027.4166666666667,89,7.416666666666667
4302253,2020,16428.0,1369.0,102,8.5
4302253,2021,13064.0,1306.4,80,8.0
4302303,2013,2490300.0,207525.0,11669,972.4166666666666
4302303,2014,2769729.0,230810.75,11650,970.8333333333334
4302303,2015,2498292.0,208191.0,11320,943.3333333333334
4302303,2016,2288489.0,190707.41666666666,11980,998.3333333333334
4302303,2017,2151400.0,179283.33333333334,12409,1034.0833333333333
4302303,2018,2413788.0,201149.0,12718,1059.8333333333333
4302303,2019,2491291.0,207607.58333333334,11921,993.4166666666666
4302303,2020,2584204.0,215350.33333333334,11834,986.1666666666666
4302303,2021,2198467.0,219846.7,10159,1015.9
4302352,2013,144232.0,12019.333333333334,1119,93.25
4302352,2014,171291.0,14274.25,1176,98.0
4302352,2015,165238.0,13769.833333333334,1125,93.75
4302352,2016,172962.0,14413.5,1021,85.08333333333333
4302352,2017,173491.0,14457.583333333334,909,75.75
4302352,2018,168878.0,14073.166666666666,958,79.83333333333333
4302352,2019,140135.0,11677.916666666666,826,68.83333333333333
4302352,2020,156154.0,13012.833333333334,913,76.08333333333333
4302352,2021,147208.0,14720.8,880,88.0
4302378,2013,429148.0,35762.333333333336,2288,190.66666666666666
4302378,2014,463905.0,38658.75,2478,206.5
4302378,2015,460559.0,38379.916666666664,2348,195.66666666666666
4302378,2016,505685.0,42140.416666666664,2616,218.0
4302378,2017,527430.0,43952.5,2620,218.33333333333334
4302378,2018,571741.0,47645.083333333336,2732,227.66666666666666
4302378,2019,532912.0,44409.333333333336,2505,208.75
4302378,2020,536062.0,44671.833333333336,2555,212.91666666666666
4302378,2021,457742.0,45774.2,2164,216.4
4302402,2013,404854.0,33737.833333333336,2983,248.58333333333334
4302402,2014,531435.0,44286.25,3585,298.75
4302402,2015,552536.0,46044.666666666664,3440,286.6666666666667
