id,ano,total_pago,media_pago,total_beneficiarios,media_beneficiarios
4306502,2022,3259964.0,271663.6666666667,11000,916.6666666666666
4306502,2023,722491.0,361245.5,1814,907.0
4306551,2021,34813.0,17406.5,181,90.5
4306551,2022,372519.0,31043.25,1159,96.58333333333333
4306551,2023,93222.0,46611.0,210,105.0
4306601,2021,858024.0,429012.0,4421,2210.5
4306601,2022,9099141.0,758261.75,29524,2460.3333333333335
4306601,2023,2104512.0,1052256.0,5309,2654.5
4306700,2021,91192.0,45596.0,450,225.0
4306700,2022,814807.0,67900.58333333333,2837,236.41666666666666
4306700,2023,177767.0,88883.5,476,238.0
4306734,2021,39219.0,19609.5,223,111.5
4306734,2022,403841.0,33653.416666666664,1397,116.41666666666667
4306734,2023,98689.0,49344.5,247,123.5
4306759,2021,11341.0,5670.5,54,27.0
4306759,2022,89843.0,7486.916666666667,303,25.25
4306759,2023,14977.0,7488.5,37,18.5
4306767,2021,936089.0,468044.5,3833,1916.5
4306767,2022,11589125.0,965760.4166666666,33000,2750.0
4306767,2023,2674047.0,1337023.5,6136,3068.0
4306809,2021,93155.0,46577.5,480,240.0
4306809,2022,1320235.0,110019.58333333333,3975,331.25
4306809,2023,367978.0,183989.0,839,419.5
4306908,2021,405576.0,202788.0,2344,1172.0
4306908,2022,5489407.0,457450.5833333333,18493,1541.0833333333333
4306908,2023,1346276.0,673138.0,3463,1731.5
4306924,2021,83620.0,41810.0,244,122.0
4306924,2022,642937.0,53578.083333333336,1646,137.16666666666666
4306924,2023,114484.0,57242.0,304,152.0
4306932,2021,82962.0,41481.0,484,242.0
4306932,2022,899465.0,74955.41666666667,3138,261.5
4306932,2023,216429.0,108214.5,565,282.5
4306957,2021,59609.0,29804.5,280,140.0
4306957,2022,502064.0,41838.666666666664,1637,136.41666666666666
4306957,2023,101641.0,50820.5,250,125.0
4306973,2021,73800.0,36900.0,375,187.5
4306973,2022,863621.0,71968.41666666667,2831,235.91666666666666
4306973,2023,216177.0,108088.5,598,299.0
4307005,2021,602363.0,301181.5,3093,1546.5
4307005,2022,7767587.0,647298.9166666666,24400,2033.3333333333333
4307005,2023,1722076.0,861038.0,4168,2084.0
4307054,2021,33290.0,16645.0,167,83.5
4307054,2022,356380.0,29698.333333333332,1147,95.58333333333333
4307054,2023,76586.0,38293.0,187,93.5
4307104,2021,293852.0,146926.0,1479,739.5
4307104,2022,3488904.0,290742.0,10922,910.1666666666666
4307104,2023,888906.0,444453.0,2107,1053.5
4307203,2021,78703.0,39351.5,399,199.5
4307203,2022,1009983.0,84165.25,3209,267.4166666666667
4307203,2023,247605.0,123802.5,566,283.0
4307302,2021,184172.0,92086.0,826,413.0
4307302,2022,1481253.0,123437.75,4728,394.0
4307302,2023,313430.0,156715.0,781,390.5
4307401,2021,62543.0,31271.5,280,140.0
4307401,2022,632785.0,52732.083333333336,1936,161.33333333333334
4307401,2023,151764.0,75882.0,352,176.0
4307450,2021,37933.0,18966.5,226,113.0
4307450,2022,737319.0,61443.25,2158,179.83333333333334
4307450,2023,200928.0,100464.0,412,206.0
4307500,2021,198501.0,99250.5,1112,556.0
4307500,2022,2319612.0,193301.0,7748,645.6666666666666
4307500,2023,547330.0,273665.0,1372,686.0
4307559,2021,52352.0,26176.0,265,132.5
4307559,2022,618155.0,51512.916666666664,1938,161.5
4307559,2023,160840.0,80420.0,385,192.5
4307609,2021,332405.0,166202.5,1637,818.5
4307609,2022,3848597.0,320716.4166666667,11120,926.6666666666666
4307609,2023,945047.0,472523.5,2012,1006.0
4307708,2021,1260557.0,630278.5,5266,2633.0
